"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/20/2018","AQS","360290005","1","13","ug/m3 SC","12","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"01/26/2018","AQS","360290005","1","28","ug/m3 SC","26","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"02/01/2018","AQS","360290005","1","18","ug/m3 SC","17","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"02/07/2018","AQS","360290005","1","15","ug/m3 SC","14","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"02/13/2018","AQS","360290005","1","30","ug/m3 SC","28","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"02/19/2018","AQS","360290005","1","11","ug/m3 SC","10","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"02/25/2018","AQS","360290005","1","5","ug/m3 SC","5","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"03/03/2018","AQS","360290005","1","6","ug/m3 SC","6","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"03/09/2018","AQS","360290005","1","5","ug/m3 SC","5","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"03/15/2018","AQS","360290005","1","15","ug/m3 SC","14","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"03/27/2018","AQS","360290005","1","15","ug/m3 SC","14","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"04/02/2018","AQS","360290005","1","18","ug/m3 SC","17","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"04/08/2018","AQS","360290005","1","6","ug/m3 SC","6","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"04/14/2018","AQS","360290005","1","13","ug/m3 SC","12","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"04/20/2018","AQS","360290005","1","15","ug/m3 SC","14","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"04/26/2018","AQS","360290005","1","7","ug/m3 SC","6","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"05/02/2018","AQS","360290005","1","38","ug/m3 SC","35","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"05/08/2018","AQS","360290005","1","35","ug/m3 SC","32","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"05/14/2018","AQS","360290005","1","14","ug/m3 SC","13","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"05/20/2018","AQS","360290005","1","9","ug/m3 SC","8","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"05/26/2018","AQS","360290005","1","31","ug/m3 SC","29","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"06/01/2018","AQS","360290005","1","26","ug/m3 SC","24","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"06/07/2018","AQS","360290005","1","18","ug/m3 SC","17","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"06/13/2018","AQS","360290005","1","16","ug/m3 SC","15","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"06/19/2018","AQS","360290005","1","11","ug/m3 SC","10","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"06/25/2018","AQS","360290005","1","21","ug/m3 SC","19","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"07/01/2018","AQS","360290005","1","23","ug/m3 SC","21","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"07/07/2018","AQS","360290005","1","7","ug/m3 SC","6","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"07/13/2018","AQS","360290005","1","24","ug/m3 SC","22","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"07/19/2018","AQS","360290005","1","18","ug/m3 SC","17","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"07/25/2018","AQS","360290005","1","18","ug/m3 SC","17","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"07/31/2018","AQS","360290005","1","23","ug/m3 SC","21","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/06/2018","AQS","360290005","1","25","ug/m3 SC","23","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/12/2018","AQS","360290005","1","17","ug/m3 SC","16","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/18/2018","AQS","360290005","1","10","ug/m3 SC","9","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/24/2018","AQS","360290005","1","23","ug/m3 SC","21","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/30/2018","AQS","360290005","1","11","ug/m3 SC","10","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/05/2018","AQS","360290005","1","25","ug/m3 SC","23","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/11/2018","AQS","360290005","1","9","ug/m3 SC","8","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/17/2018","AQS","360290005","1","14","ug/m3 SC","13","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/23/2018","AQS","360290005","1","7","ug/m3 SC","6","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/29/2018","AQS","360290005","1","4","ug/m3 SC","4","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"10/05/2018","AQS","360290005","1","11","ug/m3 SC","10","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"10/11/2018","AQS","360290005","1","11","ug/m3 SC","10","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"10/17/2018","AQS","360290005","1","8","ug/m3 SC","7","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"10/23/2018","AQS","360290005","1","14","ug/m3 SC","13","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"10/29/2018","AQS","360290005","1","4","ug/m3 SC","4","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"11/04/2018","AQS","360290005","1","5","ug/m3 SC","5","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"11/10/2018","AQS","360290005","1","5","ug/m3 SC","5","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"11/16/2018","AQS","360290005","1","10","ug/m3 SC","9","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"11/22/2018","AQS","360290005","1","9","ug/m3 SC","8","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"11/28/2018","AQS","360290005","1","2","ug/m3 SC","2","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"12/10/2018","AQS","360290005","1","25","ug/m3 SC","23","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"12/16/2018","AQS","360290005","1","12","ug/m3 SC","11","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"12/22/2018","AQS","360290005","1","3","ug/m3 SC","3","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"12/28/2018","AQS","360290005","1","5","ug/m3 SC","5","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"01/02/2018","AQS","360551007","1","7","ug/m3 SC","6","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/08/2018","AQS","360551007","1","12","ug/m3 SC","11","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/14/2018","AQS","360551007","1","9","ug/m3 SC","8","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/20/2018","AQS","360551007","1","14","ug/m3 SC","13","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/26/2018","AQS","360551007","1","31","ug/m3 SC","29","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/01/2018","AQS","360551007","1","13","ug/m3 SC","12","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/07/2018","AQS","360551007","1","12","ug/m3 SC","11","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/13/2018","AQS","360551007","1","10","ug/m3 SC","9","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/19/2018","AQS","360551007","1","13","ug/m3 SC","12","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/25/2018","AQS","360551007","1","5","ug/m3 SC","5","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/03/2018","AQS","360551007","1","4","ug/m3 SC","4","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/09/2018","AQS","360551007","1","9","ug/m3 SC","8","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/15/2018","AQS","360551007","1","11","ug/m3 SC","10","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/21/2018","AQS","360551007","1","6","ug/m3 SC","6","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/27/2018","AQS","360551007","1","12","ug/m3 SC","11","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/02/2018","AQS","360551007","1","10","ug/m3 SC","9","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/08/2018","AQS","360551007","1","5","ug/m3 SC","5","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/14/2018","AQS","360551007","1","5","ug/m3 SC","5","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/20/2018","AQS","360551007","1","4","ug/m3 SC","4","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/26/2018","AQS","360551007","1","5","ug/m3 SC","5","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/02/2018","AQS","360551007","1","33","ug/m3 SC","31","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/08/2018","AQS","360551007","1","14","ug/m3 SC","13","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/14/2018","AQS","360551007","1","11","ug/m3 SC","10","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/20/2018","AQS","360551007","1","8","ug/m3 SC","7","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/26/2018","AQS","360551007","1","25","ug/m3 SC","23","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/01/2018","AQS","360551007","1","19","ug/m3 SC","18","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/07/2018","AQS","360551007","1","10","ug/m3 SC","9","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/13/2018","AQS","360551007","1","14","ug/m3 SC","13","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/19/2018","AQS","360551007","1","6","ug/m3 SC","6","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/25/2018","AQS","360551007","1","5","ug/m3 SC","5","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"07/01/2018","AQS","360551007","1","25","ug/m3 SC","23","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"07/07/2018","AQS","360551007","1","7","ug/m3 SC","6","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"07/13/2018","AQS","360551007","1","13","ug/m3 SC","12","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"07/19/2018","AQS","360551007","1","11","ug/m3 SC","10","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"07/25/2018","AQS","360551007","1","13","ug/m3 SC","12","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"08/06/2018","AQS","360551007","1","17","ug/m3 SC","16","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"08/18/2018","AQS","360551007","1","9","ug/m3 SC","8","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"08/24/2018","AQS","360551007","1","16","ug/m3 SC","15","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"08/30/2018","AQS","360551007","1","6","ug/m3 SC","6","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"09/05/2018","AQS","360551007","1","19","ug/m3 SC","18","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"09/11/2018","AQS","360551007","1","6","ug/m3 SC","6","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"09/17/2018","AQS","360551007","1","10","ug/m3 SC","9","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"09/23/2018","AQS","360551007","1","5","ug/m3 SC","5","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"09/29/2018","AQS","360551007","1","5","ug/m3 SC","5","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"10/17/2018","AQS","360551007","1","6","ug/m3 SC","6","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"10/23/2018","AQS","360551007","1","10","ug/m3 SC","9","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"10/29/2018","AQS","360551007","1","4","ug/m3 SC","4","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"11/04/2018","AQS","360551007","1","4","ug/m3 SC","4","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"11/10/2018","AQS","360551007","1","5","ug/m3 SC","5","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"11/16/2018","AQS","360551007","1","11","ug/m3 SC","10","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"11/22/2018","AQS","360551007","1","10","ug/m3 SC","9","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"12/04/2018","AQS","360551007","1","6","ug/m3 SC","6","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"12/10/2018","AQS","360551007","1","15","ug/m3 SC","14","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"12/16/2018","AQS","360551007","1","12","ug/m3 SC","11","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"12/22/2018","AQS","360551007","1","4","ug/m3 SC","4","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"12/28/2018","AQS","360551007","1","6","ug/m3 SC","6","ROCHESTER 2","1","100.0000","81102","PM10 Total 0-10um STP","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/02/2018","AQS","360610134","1","24","ug/m3 SC","22","DIVISION STREET","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"01/08/2018","AQS","360610134","1","22","ug/m3 SC","20","DIVISION STREET","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"01/14/2018","AQS","360610134","1","6","ug/m3 SC","6","DIVISION STREET","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"01/20/2018","AQS","360610134","1","21","ug/m3 SC","19","DIVISION STREET","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"01/26/2018","AQS","360610134","1","14","ug/m3 SC","13","DIVISION STREET","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
